t	counts	wl0	bth	t0	t1	OD
3108	41.9929314					
3108.6	44.8889923					
3109.2	56.4732513					
3109.8	47.7850571					
3110.4	60.8173485					
3111	44.8889923					
3111.6	63.7134094					
3112.2	50.6811256					
3112.8	63.7134094					
3113.4	55.025219					
3114	50.6811256					
3114.6	57.9212837					
3115.2	49.2330894					
3115.8	57.9212837					
3116.4	57.9212837					
3117	49.2330894					
3117.6	73.8496323					
3118.2	60.8173485					
3118.8	50.6811256					
3119.4	49.2330894					
3120	59.3693123					
3120.6	52.1291542					
3121.2	57.9212837					
3121.8	52.1291542					
3122.4	36.2008018					
3123	47.7850571					
3123.6	50.6811256					
3124.2	66.6094742					
3124.8	47.7850571					
3125.4	53.5771866					
3126	26.0645771					
3126.6	52.1291542					
3127.2	52.1291542					
3127.8	40.544899					
3128.4	41.9929314					
3129	46.3370285					
3129.6	49.2330894					
3130.2	53.5771866					
3130.8	47.7850571					
3131.4	40.544899					
3132	44.8889923					
3132.6	56.4732513					
3133.2	60.8173485					
3133.8	31.8567047					
3134.4	41.9929314					
3135	50.6811256					
3135.6	55.025219					
3136.2	43.4409637					
3136.8	41.9929314					
3137.4	52.1291542					
3138	39.0968666					
3138.6	55.025219					
3139.2	47.7850571					
3139.8	53.5771866					
3140.4	47.7850571					
3141	65.161438					
3141.6	47.7850571					
3142.2	46.3370285					
3142.8	49.2330894					
3143.4	46.3370285					
3144	49.2330894					
3144.6	56.4732513					
3145.2	43.4409637					
3145.8	46.3370285					
3146.4	53.5771866					
3147	49.2330894					
3147.6	44.8889923					
3148.2	44.8889923					
3148.8	49.2330894					
3149.4	52.1291542					
3150	50.6811256					
3150.6	50.6811256					
3151.2	40.544899					
3151.8	39.0968666					
3152.4	65.161438					
3153	52.1291542					
3153.6	47.7850571					
3154.2	50.6811256					
3154.8	41.9929314					
3155.4	41.9929314					
3156	41.9929314					
3156.6	46.3370285					
3157.2	46.3370285					
3157.8	59.3693123					
3158.4	52.1291542					
3159	57.9212837					
3159.6	47.7850571					
3160.2	43.4409637					
3160.8	50.6811256					
3161.4	41.9929314					
3162	30.4086742					
3162.6	52.1291542					
3163.2	41.9929314					
3163.8	50.6811256					
3164.4	44.8889923					
3165	53.5771866					
3165.6	49.2330894					
3166.2	59.3693123					
3166.8	52.1291542					
3167.4	55.025219					
3168	50.6811256					
3168.6	60.8173485					
3169.2	36.2008018					
3169.8	46.3370285					
3170.4	55.025219					
3171	31.8567047					
3171.6	30.4086742					
3172.2	44.8889923					
3172.8	65.161438					
3173.4	55.025219					
3174	34.7527695					
3174.6	50.6811256					
3175.2	56.4732513					
3175.8	46.3370285					
3176.4	34.7527695					
3177	53.5771866					
3177.6	52.1291542					
3178.2	40.544899					
3178.8	56.4732513					
3179.4	56.4732513					
3180	63.7134094					
3180.6	57.9212837					
3181.2	49.2330894					
3181.8	49.2330894					
3182.4	44.8889923					
3183	56.4732513					
3183.6	55.025219					
3184.2	53.5771866					
3184.8	52.1291542					
3185.4	49.2330894					
3186	53.5771866					
3186.6	57.9212837					
3187.2	55.025219					
3187.8	52.1291542					
3188.4	34.7527695					
3189	46.3370285					
3189.6	55.025219					
3190.2	63.7134094					
3190.8	60.8173485					
3191.4	53.5771866					
3192	49.2330894					
3192.6	59.3693123					
3193.2	43.4409637					
3193.8	39.0968666					
3194.4	55.025219					
3195	52.1291542					
3195.6	63.7134094					
3196.2	50.6811256					
3196.8	49.2330894					
3197.4	43.4409637					
3198	40.544899					
3198.6	34.7527695					
3199.2	57.9212837					
3199.8	43.4409637					
3200.4	57.9212837					
3201	68.0575104					
3201.6	49.2330894					
3202.2	57.9212837					
3202.8	55.025219					
3203.4	34.7527695					
3204	47.7850571					
3204.6	34.7527695					
3205.2	49.2330894					
3205.8	44.8889923					
3206.4	47.7850571					
3207	33.3047371					
3207.6	50.6811256					
3208.2	49.2330894					
3208.8	57.9212837					
3209.4	52.1291542					
3210	44.8889923					
3210.6	44.8889923					
3211.2	43.4409637					
3211.8	40.544899					
3212.4	31.8567047					
3213	55.025219					
3213.6	33.3047371					
3214.2	33.3047371					
3214.8	33.3047371					
3215.4	50.6811256					
3216	50.6811256					
3216.6	56.4732513					
3217.2	56.4732513					
3217.8	46.3370285					
3218.4	46.3370285					
3219	34.7527695					
3219.6	44.8889923					
3220.2	46.3370285					
3220.8	39.0968666					
3221.4	49.2330894					
3222	43.4409637					
3222.6	40.544899					
3223.2	46.3370285					
3223.8	56.4732513					
3224.4	39.0968666					
3225	44.8889923					
3225.6	56.4732513					
3226.2	60.8173485					
3226.8	53.5771866					
3227.4	60.8173485					
3228	34.7527695					
3228.6	40.544899					
3229.2	59.3693123					
3229.8	36.2008018					
3230.4	49.2330894					
3231	28.9606419					
3231.6	59.3693123					
3232.2	46.3370285					
3232.8	55.025219					
3233.4	41.9929314					
3234	49.2330894					
3234.6	56.4732513					
3235.2	50.6811256					
3235.8	43.4409637					
3236.4	57.9212837					
3237	41.9929314					
3237.6	46.3370285					
3238.2	37.6488342					
3238.8	26.0645771					
3239.4	37.6488342					
3240	41.9929314					
3240.6	41.9929314					
3241.2	52.1291542					
3241.8	33.3047371					
3242.4	46.3370285					
3243	36.2008018					
3243.6	62.2653809					
3244.2	37.6488342					
3244.8	43.4409637					
3245.4	52.1291542					
3246	44.8889923					
3246.6	52.1291542					
3247.2	49.2330894					
3247.8	41.9929314					
3248.4	39.0968666					
3249	43.4409637					
3249.6	47.7850571					
3250.2	43.4409637					
3250.8	40.544899					
3251.4	41.9929314					
3252	46.3370285					
3252.6	44.8889923					
3253.2	41.9929314					
3253.8	37.6488342					
3254.4	47.7850571					
3255	63.7134094					
3255.6	50.6811256					
3256.2	43.4409637					
3256.8	50.6811256					
3257.4	47.7850571					
3258	44.8889923					
3258.6	63.7134094					
3259.2	55.025219					
3259.8	47.7850571					
3260.4	43.4409637					
3261	57.9212837					
3261.6	60.8173485					
3262.2	65.161438					
3262.8	36.2008018					
3263.4	46.3370285					
3264	41.9929314					
3264.6	34.7527695					
3265.2	46.3370285					
3265.8	47.7850571					
3266.4	41.9929314					
3267	44.8889923					
3267.6	43.4409637					
3268.2	39.0968666					
3268.8	40.544899					
3269.4	41.9929314					
3270	55.025219					
3270.6	60.8173485					
3271.2	40.544899					
3271.8	40.544899					
3272.4	49.2330894					
3273	33.3047371					
3273.6	62.2653809					
3274.2	39.0968666					
3274.8	30.4086742					
3275.4	57.9212837					
3276	50.6811256					
3276.6	33.3047371					
3277.2	46.3370285					
3277.8	39.0968666					
3278.4	43.4409637					
3279	53.5771866					
3279.6	46.3370285					
3280.2	49.2330894					
3280.8	47.7850571					
3281.4	31.8567047					
3282	41.9929314					
3282.6	49.2330894					
3283.2	60.8173485					
3283.8	44.8889923					
3284.4	40.544899					
3285	33.3047371					
3285.6	56.4732513					
3286.2	26.0645771					
3286.8	59.3693123					
3287.4	53.5771866					
3288	46.3370285					
3288.6	55.025219					
3289.2	49.2330894					
3289.8	39.0968666					
3290.4	46.3370285					
3291	39.0968666					
3291.6	28.9606419					
3292.2	41.9929314					
3292.8	55.025219					
3293.4	52.1291542					
3294	49.2330894					
3294.6	53.5771866					
3295.2	34.7527695					
3295.8	50.6811256					
3296.4	40.544899					
3297	37.6488342					
3297.6	49.2330894					
3298.2	65.161438					
3298.8	55.025219					
3299.4	55.025219					
3300	41.9929314					
3300.6	39.0968666					
3301.2	40.544899					
3301.8	39.0968666					
3302.4	34.7527695					
3303	49.2330894					
3303.6	43.4409637					
3304.2	50.6811256					
3304.8	40.544899					
3305.4	34.7527695					
3306	46.3370285					
3306.6	52.1291542					
3307.2	40.544899					
3307.8	52.1291542					
3308.4	44.8889923					
3309	46.3370285					
3309.6	37.6488342					
3310.2	47.7850571					
3310.8	55.025219					
3311.4	44.8889923					
3312	46.3370285					
3312.6	30.4086742					
3313.2	49.2330894					
3313.8	46.3370285					
3314.4	37.6488342					
3315	41.9929314					
3315.6	43.4409637					
3316.2	50.6811256					
3316.8	40.544899					
3317.4	39.0968666					
3318	37.6488342					
3318.6	53.5771866					
3319.2	62.2653809					
3319.8	43.4409637					
3320.4	33.3047371					
3321	36.2008018					
3321.6	49.2330894					
3322.2	49.2330894					
3322.8	43.4409637					
3323.4	27.5126095					
3324	49.2330894					
3324.6	43.4409637					
3325.2	36.2008018					
3325.8	31.8567047					
3326.4	41.9929314					
3327	33.3047371					
3327.6	47.7850571					
3328.2	39.0968666					
3328.8	40.544899					
3329.4	44.8889923					
3330	34.7527695					
3330.6	39.0968666					
3331.2	40.544899					
3331.8	30.4086742					
3332.4	47.7850571					
3333	55.025219					
3333.6	55.025219					
3334.2	43.4409637					
3334.8	52.1291542					
3335.4	43.4409637					
3336	40.544899					
3336.6	34.7527695					
3337.2	34.7527695					
3337.8	40.544899					
3338.4	62.2653809					
3339	47.7850571					
3339.6	46.3370285					
3340.2	41.9929314					
3340.8	62.2653809					
3341.4	31.8567047					
3342	59.3693123					
3342.6	33.3047371					
3343.2	39.0968666					
3343.8	39.0968666					
3344.4	40.544899					
3345	46.3370285					
3345.6	44.8889923					
3346.2	40.544899					
3346.8	31.8567047					
3347.4	52.1291542					
3348	50.6811256					
3348.6	40.544899					
3349.2	34.7527695					
3349.8	46.3370285					
3350.4	40.544899					
3351	57.9212837					
3351.6	30.4086742					
3352.2	57.9212837					
3352.8	36.2008018					
3353.4	39.0968666					
3354	41.9929314					
3354.6	39.0968666					
3355.2	27.5126095					
3355.8	44.8889923					
3356.4	55.025219					
3357	56.4732513					
3357.6	50.6811256					
3358.2	40.544899					
3358.8	56.4732513					
3359.4	56.4732513					
3360	37.6488342					
3360.6	34.7527695					
3361.2	34.7527695					
3361.8	41.9929314					
3362.4	43.4409637					
3363	34.7527695					
3363.6	36.2008018					
3364.2	41.9929314					
3364.8	37.6488342					
3365.4	44.8889923					
3366	41.9929314					
3366.6	33.3047371					
3367.2	60.8173485					
3367.8	40.544899					
3368.4	34.7527695					
3369	40.544899					
3369.6	36.2008018					
3370.2	34.7527695					
3370.8	56.4732513					
3371.4	52.1291542					
3372	40.544899					
3372.6	47.7850571					
3373.2	43.4409637					
3373.8	33.3047371					
3374.4	39.0968666					
3375	53.5771866					
3375.6	49.2330894					
3376.2	36.2008018					
3376.8	41.9929314					
3377.4	44.8889923					
3378	46.3370285					
3378.6	34.7527695					
3379.2	31.8567047					
3379.8	47.7850571					
3380.4	33.3047371					
3381	36.2008018					
3381.6	62.2653809					
3382.2	33.3047371					
3382.8	41.9929314					
3383.4	41.9929314					
3384	40.544899					
3384.6	27.5126095					
3385.2	46.3370285					
3385.8	50.6811256					
3386.4	40.544899					
3387	37.6488342					
3387.6	46.3370285					
3388.2	62.2653809					
3388.8	60.8173485					
3389.4	30.4086742					
3390	33.3047371					
3390.6	52.1291542					
3391.2	28.9606419					
3391.8	41.9929314					
3392.4	31.8567047					
3393	63.7134094					
3393.6	30.4086742					
3394.2	52.1291542					
3394.8	46.3370285					
3395.4	33.3047371					
3396	46.3370285					
3396.6	49.2330894					
3397.2	33.3047371					
3397.8	27.5126095					
3398.4	37.6488342					
3399	55.025219					
3399.6	73.8496323					
3400.2	36.2008018					
3400.8	28.9606419					
3401.4	21.7204819					
3402	47.7850571					
3402.6	31.8567047					
3403.2	43.4409637					
3403.8	52.1291542					
3404.4	49.2330894					
3405	43.4409637					
3405.6	62.2653809					
3406.2	39.0968666					
3406.8	46.3370285					
3407.4	44.8889923					
3408	43.4409637					
3408.6	40.544899					
3409.2	55.025219					
3409.8	37.6488342					
3410.4	46.3370285					
3411	34.7527695					
3411.6	36.2008018					
3412.2	37.6488342					
3412.8	33.3047371					
3413.4	36.2008018					
3414	46.3370285					
3414.6	33.3047371					
3415.2	39.0968666					
3415.8	34.7527695					
3416.4	37.6488342					
3417	57.9212837					
3417.6	56.4732513					
3418.2	41.9929314					
3418.8	36.2008018					
3419.4	30.4086742					
3420	30.4086742					
3420.6	39.0968666					
3421.2	37.6488342					
3421.8	33.3047371					
3422.4	55.025219					
3423	43.4409637					
3423.6	30.4086742					
3424.2	34.7527695					
3424.8	40.544899					
3425.4	49.2330894					
3426	39.0968666					
3426.6	41.9929314					
3427.2	47.7850571					
3427.8	34.7527695					
3428.4	34.7527695					
3429	36.2008018					
3429.6	34.7527695					
3430.2	24.6165447					
3430.8	43.4409637					
3431.4	40.544899					
3432	34.7527695					
3432.6	43.4409637					
3433.2	44.8889923					
3433.8	39.0968666					
3434.4	47.7850571					
3435	43.4409637					
3435.6	31.8567047					
3436.2	50.6811256					
3436.8	34.7527695					
3437.4	53.5771866					
3438	50.6811256					
3438.6	46.3370285					
3439.2	39.0968666					
3439.8	36.2008018					
3440.4	37.6488342					
3441	50.6811256					
3441.6	31.8567047					
3442.2	46.3370285					
3442.8	46.3370285					
3443.4	23.1685143					
3444	36.2008018					
3444.6	37.6488342					
3445.2	50.6811256					
3445.8	47.7850571					
3446.4	43.4409637					
3447	31.8567047					
3447.6	43.4409637					
3448.2	37.6488342					
3448.8	26.0645771					
3449.4	36.2008018					
3450	43.4409637					
3450.6	40.544899					
3451.2	69.5055389					
3451.8	50.6811256					
3452.4	53.5771866					
3453	31.8567047					
3453.6	36.2008018					
3454.2	44.8889923					
3454.8	30.4086742					
3455.4	46.3370285					
3456	28.9606419					
3456.6	31.8567047					
3457.2	49.2330894					
3457.8	34.7527695					
3458.4	43.4409637					
3459	37.6488342					
3459.6	26.0645771					
3460.2	17.3763847					
3460.8	39.0968666					
3461.4	43.4409637					
3462	37.6488342					
3462.6	59.3693123					
3463.2	39.0968666					
3463.8	34.7527695					
3464.4	39.0968666					
3465	39.0968666					
3465.6	60.8173485					
3466.2	37.6488342					
3466.8	27.5126095					
3467.4	34.7527695					
3468	46.3370285					
3468.6	46.3370285					
3469.2	30.4086742					
3469.8	30.4086742					
3470.4	37.6488342					
3471	28.9606419					
3471.6	34.7527695					
3472.2	34.7527695					
3472.8	40.544899					
3473.4	39.0968666					
3474	37.6488342					
3474.6	26.0645771					
3475.2	46.3370285					
3475.8	28.9606419					
3476.4	40.544899					
3477	41.9929314					
3477.6	39.0968666					
3478.2	37.6488342					
3478.8	39.0968666					
3479.4	46.3370285					
3480	50.6811256					
3480.6	62.2653809					
3481.2	43.4409637					
3481.8	40.544899					
3482.4	47.7850571					
3483	47.7850571					
3483.6	27.5126095					
3484.2	47.7850571					
3484.8	46.3370285					
3485.4	47.7850571					
3486	34.7527695					
3486.6	36.2008018					
3487.2	43.4409637					
3487.8	33.3047371					
3488.4	49.2330894					
3489	57.9212837					
3489.6	40.544899					
3490.2	36.2008018					
3490.8	34.7527695					
3491.4	34.7527695					
3492	43.4409637					
3492.6	27.5126095					
3493.2	28.9606419					
3493.8	26.0645771					
3494.4	39.0968666					
3495	46.3370285					
3495.6	39.0968666					
3496.2	40.544899					
3496.8	40.544899					
3497.4	39.0968666					
3498	37.6488342					
3498.6	47.7850571					
3499.2	43.4409637					
3499.8	41.9929314					
3500.4	36.2008018					
3501	36.2008018					
3501.6	21.7204819					
3502.2	44.8889923					
3502.8	49.2330894					
3503.4	46.3370285					
3504	36.2008018					
3504.6	34.7527695					
3505.2	33.3047371					
3505.8	31.8567047					
3506.4	39.0968666					
3507	36.2008018					
3507.6	36.2008018					
3508.2	41.9929314					
3508.8	43.4409637					
3509.4	24.6165447					
3510	41.9929314					
3510.6	41.9929314					
3511.2	27.5126095					
3511.8	44.8889923					
3512.4	18.8244171					
3513	55.025219					
3513.6	49.2330894					
3514.2	34.7527695					
3514.8	27.5126095					
3515.4	34.7527695					
3516	36.2008018					
3516.6	55.025219					
3517.2	36.2008018					
3517.8	37.6488342					
3518.4	56.4732513					
3519	49.2330894					
3519.6	39.0968666					
3520.2	31.8567047					
3520.8	36.2008018					
3521.4	36.2008018					
3522	27.5126095					
3522.6	30.4086742					
3523.2	20.2724495					
3523.8	37.6488342					
3524.4	39.0968666					
3525	37.6488342					
3525.6	34.7527695					
3526.2	34.7527695					
3526.8	33.3047371					
3527.4	40.544899					
3528	47.7850571					
3528.6	30.4086742					
3529.2	46.3370285					
3529.8	31.8567047					
3530.4	46.3370285					
3531	43.4409637					
3531.6	36.2008018					
3532.2	21.7204819					
3532.8	34.7527695					
3533.4	24.6165447					
3534	37.6488342					
3534.6	21.7204819					
3535.2	40.544899					
3535.8	33.3047371					
3536.4	37.6488342					
3537	34.7527695					
3537.6	40.544899					
3538.2	34.7527695					
3538.8	44.8889923					
3539.4	41.9929314					
3540	47.7850571					
3540.6	21.7204819					
3541.2	34.7527695					
3541.8	56.4732513					
3542.4	39.0968666					
3543	33.3047371					
3543.6	40.544899					
3544.2	60.8173485					
3544.8	40.544899					
3545.4	40.544899					
3546	41.9929314					
3546.6	37.6488342					
3547.2	26.0645771					
3547.8	47.7850571					
3548.4	37.6488342					
3549	28.9606419					
3549.6	47.7850571					
3550.2	40.544899					
3550.8	31.8567047					
3551.4	39.0968666					
3552	47.7850571					
3552.6	23.1685143					
3553.2	33.3047371					
3553.8	37.6488342					
3554.4	30.4086742					
3555	47.7850571					
3555.6	39.0968666					
3556.2	40.544899					
3556.8	31.8567047					
3557.4	47.7850571					
3558	31.8567047					
3558.6	43.4409637					
3559.2	30.4086742					
3559.8	40.544899					
3560.4	34.7527695					
3561	36.2008018					
3561.6	36.2008018					
3562.2	43.4409637					
3562.8	30.4086742					
3563.4	41.9929314					
3564	37.6488342					
3564.6	31.8567047					
3565.2	40.544899					
3565.8	46.3370285					
3566.4	44.8889923					
3567	37.6488342					
3567.6	37.6488342					
3568.2	24.6165447					
3568.8	33.3047371					
3569.4	43.4409637					
3570	34.7527695					
3570.6	37.6488342					
3571.2	33.3047371					
3571.8	37.6488342					
3572.4	23.1685143					
3573	36.2008018					
3573.6	30.4086742					
3574.2	28.9606419					
3574.8	44.8889923					
3575.4	37.6488342					
3576	26.0645771					
3576.6	28.9606419					
3577.2	30.4086742					
3577.8	27.5126095					
3578.4	30.4086742					
3579	36.2008018					
3579.6	50.6811256					
3580.2	26.0645771					
3580.8	30.4086742					
3581.4	41.9929314					
3582	44.8889923					
3582.6	30.4086742					
3583.2	43.4409637					
3583.8	37.6488342					
3584.4	44.8889923					
3585	36.2008018					
3585.6	39.0968666					
3586.2	55.025219					
3586.8	40.544899					
3587.4	40.544899					
3588	40.544899					
3588.6	33.3047371					
3589.2	43.4409637					
3589.8	27.5126095					
3590.4	30.4086742					
3591	24.6165447					
3591.6	26.0645771					
3592.2	40.544899					
3592.8	49.2330894					
3593.4	44.8889923					
3594	27.5126095					
3594.6	41.9929314					
3595.2	30.4086742					
3595.8	33.3047371					
3596.4	21.7204819					
3597	33.3047371					
3597.6	40.544899					
3598.2	27.5126095					
3598.8	24.6165447					
3599.4	46.3370285					
3600	36.2008018					
3600.6	41.9929314					
3601.2	31.8567047					
3601.8	33.3047371					
3602.4	27.5126095					
3603	55.025219					
3603.6	37.6488342					
3604.2	39.0968666					
3604.8	41.9929314					
3605.4	40.544899					
3606	24.6165447					
3606.6	30.4086742					
3607.2	27.5126095					
3607.8	47.7850571					
3608.4	33.3047371					
3609	47.7850571					
3609.6	44.8889923					
3610.2	33.3047371					
3610.8	26.0645771					
3611.4	34.7527695					
3612	41.9929314					
3612.6	39.0968666					
3613.2	47.7850571					
3613.8	37.6488342					
3614.4	40.544899					
3615	30.4086742					
3615.6	30.4086742					
3616.2	31.8567047					
3616.8	31.8567047					
3617.4	41.9929314					
3618	23.1685143					
3618.6	44.8889923					
3619.2	24.6165447					
3619.8	39.0968666					
3620.4	37.6488342					
3621	31.8567047					
3621.6	34.7527695					
3622.2	27.5126095					
3622.8	27.5126095					
3623.4	37.6488342					
3624	39.0968666					
3624.6	37.6488342					
3625.2	20.2724495					
3625.8	41.9929314					
3626.4	34.7527695					
3627	27.5126095					
3627.6	30.4086742					
3628.2	33.3047371					
3628.8	44.8889923					
3629.4	21.7204819					
3630	33.3047371					
3630.6	36.2008018					
3631.2	34.7527695					
3631.8	41.9929314					
3632.4	37.6488342					
3633	31.8567047					
3633.6	27.5126095					
3634.2	44.8889923					
3634.8	24.6165447					
3635.4	41.9929314					
3636	41.9929314					
3636.6	30.4086742					
3637.2	31.8567047					
3637.8	28.9606419					
3638.4	23.1685143					
3639	44.8889923					
3639.6	39.0968666					
3640.2	49.2330894					
3640.8	46.3370285					
3641.4	26.0645771					
3642	34.7527695					
3642.6	39.0968666					
3643.2	36.2008018					
3643.8	33.3047371					
3644.4	34.7527695					
3645	33.3047371					
3645.6	43.4409637					
3646.2	49.2330894					
3646.8	40.544899					
3647.4	41.9929314					
3648	36.2008018					
3648.6	40.544899					
3649.2	20.2724495					
3649.8	28.9606419					
3650.4	49.2330894					
3651	37.6488342					
3651.6	30.4086742					
3652.2	36.2008018					
3652.8	39.0968666					
3653.4	26.0645771					
3654	39.0968666					
3654.6	36.2008018					
3655.2	31.8567047					
3655.8	27.5126095					
3656.4	47.7850571					
3657	34.7527695					
3657.6	33.3047371					
3658.2	31.8567047					
3658.8	36.2008018					
3659.4	28.9606419					
3660	36.2008018					
3660.6	31.8567047					
3661.2	28.9606419					
3661.8	36.2008018					
3662.4	23.1685143					
3663	39.0968666					
3663.6	26.0645771					
3664.2	27.5126095					
3664.8	47.7850571					
3665.4	26.0645771					
3666	34.7527695					
3666.6	39.0968666					
3667.2	41.9929314					
3667.8	30.4086742					
3668.4	31.8567047					
3669	28.9606419					
3669.6	34.7527695					
3670.2	20.2724495					
3670.8	18.8244171					
3671.4	20.2724495					
3672	33.3047371					
3672.6	34.7527695					
3673.2	31.8567047					
3673.8	36.2008018					
3674.4	27.5126095					
3675	28.9606419					
3675.6	18.8244171					
3676.2	33.3047371					
3676.8	30.4086742					
3677.4	33.3047371					
3678	30.4086742					
3678.6	41.9929314					
3679.2	31.8567047					
3679.8	34.7527695					
3680.4	21.7204819					
3681	36.2008018					
3681.6	46.3370285					
3682.2	15.9283524					
3682.8	39.0968666					
3683.4	26.0645771					
3684	28.9606419					
3684.6	47.7850571					
3685.2	27.5126095					
3685.8	36.2008018					
3686.4	37.6488342					
3687	26.0645771					
3687.6	39.0968666					
3688.2	28.9606419					
3688.8	41.9929314					
3689.4	36.2008018					
3690	34.7527695					
3690.6	36.2008018					
3691.2	31.8567047					
3691.8	27.5126095					
3692.4	33.3047371					
3693	30.4086742					
3693.6	34.7527695					
3694.2	36.2008018					
3694.8	39.0968666					
3695.4	40.544899					
3696	36.2008018					
3696.6	40.544899					
3697.2	33.3047371					
3697.8	36.2008018					
3698.4	27.5126095					
3699	39.0968666					
3699.6	30.4086742					
3700.2	30.4086742					
3700.8	33.3047371					
3701.4	34.7527695					
3702	28.9606419					
3702.6	34.7527695					
3703.2	37.6488342					
3703.8	30.4086742					
3704.4	30.4086742					
3705	30.4086742					
3705.6	37.6488342					
3706.2	43.4409637					
3706.8	39.0968666					
3707.4	20.2724495					
3708	28.9606419					
3708.6	24.6165447					
3709.2	30.4086742					
3709.8	26.0645771					
3710.4	34.7527695					
3711	36.2008018					
3711.6	36.2008018					
3712.2	43.4409637					
3712.8	37.6488342					
3713.4	41.9929314					
3714	30.4086742					
3714.6	33.3047371					
3715.2	44.8889923					
3715.8	33.3047371					
3716.4	27.5126095					
3717	31.8567047					
3717.6	31.8567047					
3718.2	31.8567047					
3718.8	20.2724495					
3719.4	24.6165447					
3720	34.7527695					
3720.6	37.6488342					
3721.2	17.3763847					
3721.8	39.0968666					
3722.4	28.9606419					
3723	47.7850571					
3723.6	33.3047371					
3724.2	27.5126095					
3724.8	37.6488342					
3725.4	41.9929314					
3726	44.8889923					
3726.6	36.2008018					
3727.2	26.0645771					
3727.8	39.0968666					
3728.4	37.6488342					
3729	28.9606419					
3729.6	53.5771866					
3730.2	30.4086742					
3730.8	41.9929314					
3731.4	31.8567047					
3732	30.4086742					
3732.6	43.4409637					
3733.2	30.4086742					
3733.8	34.7527695					
3734.4	24.6165447					
3735	31.8567047					
3735.6	26.0645771					
3736.2	26.0645771					
3736.8	27.5126095					
3737.4	44.8889923					
3738	26.0645771					
3738.6	41.9929314					
3739.2	34.7527695					
3739.8	27.5126095					
3740.4	36.2008018					
3741	43.4409637					
3741.6	37.6488342					
3742.2	33.3047371					
3742.8	23.1685143					
3743.4	26.0645771					
3744	26.0645771					
3744.6	40.544899					
3745.2	40.544899					
3745.8	20.2724495					
3746.4	18.8244171					
3747	36.2008018					
3747.6	41.9929314					
3748.2	52.1291542					
3748.8	23.1685143					
3749.4	33.3047371					
3750	46.3370285					
3750.6	27.5126095					
3751.2	33.3047371					
3751.8	39.0968666					
3752.4	27.5126095					
3753	30.4086742					
3753.6	26.0645771					
3754.2	43.4409637					
3754.8	28.9606419					
3755.4	24.6165447					
3756	37.6488342					
3756.6	23.1685143					
3757.2	41.9929314					
3757.8	18.8244171					
3758.4	33.3047371					
3759	49.2330894					
3759.6	39.0968666					
3760.2	21.7204819					
3760.8	41.9929314					
3761.4	37.6488342					
3762	34.7527695					
3762.6	24.6165447					
3763.2	27.5126095					
3763.8	33.3047371					
3764.4	27.5126095					
3765	28.9606419					
3765.6	21.7204819					
3766.2	23.1685143					
3766.8	27.5126095					
3767.4	26.0645771					
3768	28.9606419					
3768.6	27.5126095					
3769.2	15.9283524					
3769.8	36.2008018					
3770.4	37.6488342					
3771	44.8889923					
3771.6	33.3047371					
3772.2	28.9606419					
3772.8	24.6165447					
3773.4	26.0645771					
3774	34.7527695					
3774.6	39.0968666					
3775.2	36.2008018					
3775.8	39.0968666					
3776.4	34.7527695					
3777	28.9606419					
3777.6	33.3047371					
3778.2	20.2724495					
3778.8	40.544899					
3779.4	24.6165447					
3780	28.9606419					
3780.6	17.3763847					
3781.2	40.544899					
3781.8	41.9929314					
3782.4	27.5126095					
3783	41.9929314					
3783.6	39.0968666					
3784.2	20.2724495					
3784.8	36.2008018					
3785.4	30.4086742					
3786	31.8567047					
3786.6	37.6488342					
3787.2	24.6165447					
3787.8	36.2008018					
3788.4	30.4086742					
3789	21.7204819					
3789.6	33.3047371					
3790.2	40.544899					
3790.8	47.7850571					
3791.4	18.8244171					
3792	37.6488342					
3792.6	34.7527695					
3793.2	34.7527695					
3793.8	23.1685143					
3794.4	30.4086742					
3795	31.8567047					
3795.6	34.7527695					
3796.2	27.5126095					
3796.8	34.7527695					
3797.4	49.2330894					
3798	30.4086742					
3798.6	26.0645771					
3799.2	36.2008018					
3799.8	31.8567047					
3800.4	34.7527695					
3801	34.7527695					
3801.6	43.4409637					
3802.2	30.4086742					
3802.8	26.0645771					
3803.4	27.5126095					
3804	26.0645771					
3804.6	37.6488342					
3805.2	34.7527695					
3805.8	24.6165447					
3806.4	26.0645771					
3807	39.0968666					
3807.6	20.2724495					
3808.2	31.8567047					
3808.8	37.6488342					
3809.4	18.8244171					
3810	39.0968666					
3810.6	28.9606419					
3811.2	33.3047371					
3811.8	20.2724495					
3812.4	27.5126095					
3813	24.6165447					
3813.6	28.9606419					
3814.2	34.7527695					
3814.8	23.1685143					
3815.4	30.4086742					
3816	34.7527695					
3816.6	30.4086742					
3817.2	36.2008018					
3817.8	27.5126095					
3818.4	20.2724495					
3819	40.544899					
3819.6	31.8567047					
3820.2	24.6165447					
3820.8	53.5771866					
3821.4	26.0645771					
3822	18.8244171					
3822.6	14.4803209					
3823.2	26.0645771					
3823.8	20.2724495					
3824.4	28.9606419					
3825	36.2008018					
3825.6	21.7204819					
3826.2	15.9283524					
3826.8	27.5126095					
3827.4	26.0645771					
3828	28.9606419					
3828.6	27.5126095					
3829.2	28.9606419					
3829.8	34.7527695					
3830.4	30.4086742					
3831	30.4086742					
3831.6	30.4086742					
3832.2	27.5126095					
3832.8	31.8567047					
3833.4	39.0968666					
3834	24.6165447					
3834.6	31.8567047					
3835.2	28.9606419					
3835.8	33.3047371					
